STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,County,County Name,lat,lng,Ratings
MN,MN: Isanti County (27059),143.7,177.7,160.0,365,Mortality,192964,All Races,Male and Female,All Cancer Sites Combined,2013-2017,170.2,209.6,189.2, Isanti County (27059), Isanti County ,45.6301379,-93.2537327,1.6
MN,MN: Itasca County (27061),157.7,186.6,171.6,612,Mortality,226231,All Races,Male and Female,All Cancer Sites Combined,2013-2017,249.5,292.8,270.5, Itasca County (27061), Itasca County ,47.5507924,-93.5683651,1.716
MN,MN: Jackson County (27063),132.4,191.0,159.3,137,Mortality,50603,All Races,Male and Female,All Cancer Sites Combined,2013-2017,227.3,320.1,270.7, Jackson County (27063), Jackson County ,43.598799,-95.1432068,1.5930000000000002
MN,MN: Kanabec County (27065),126.4,173.4,148.3,171,Mortality,79821,All Races,Male and Female,All Cancer Sites Combined,2013-2017,183.3,248.9,214.2, Kanabec County (27065), Kanabec County ,45.9329034,-93.2883531,1.483
MN,MN: Kandiyohi County (27067),137.4,167.5,151.8,437,Mortality,212893,All Races,Male and Female,All Cancer Sites Combined,2013-2017,186.5,225.4,205.3, Kandiyohi County (27067), Kandiyohi County ,45.11445519999999,-95.0155836,1.518
MN,MN: Kittson County (27069),109.5,193.7,145.9,60,Mortality,21933,All Races,Male and Female,All Cancer Sites Combined,2013-2017,208.8,352.1,273.6, Kittson County (27069), Kittson County ,48.7563083,-96.865445,1.459
MN,MN: Koochiching County (27071),155.0,208.7,179.9,198,Mortality,63871,All Races,Male and Female,All Cancer Sites Combined,2013-2017,268.3,356.3,310.0, Koochiching County (27071), Koochiching County ,48.1816012,-93.648322,1.7990000000000002
MN,MN: Lac qui Parle County (27073),109.4,173.9,138.1,95,Mortality,34211,All Races,Male and Female,All Cancer Sites Combined,2013-2017,224.7,339.5,277.7, Lac qui Parle County (27073), Lac qui Parle County ,45.0562676,-96.2006981,1.381
MN,MN: Lake County (27075),132.1,189.4,158.4,149,Mortality,52891,All Races,Male and Female,All Cancer Sites Combined,2013-2017,238.3,330.8,281.7, Lake County (27075), Lake County ,47.5964304,-91.4964639,1.584
MN,MN: Lake of the Woods County (27077),108.2,202.1,148.3,49,Mortality,19196,All Races,Male and Female,All Cancer Sites Combined,2013-2017,188.8,337.5,255.3, Lake of the Woods County (27077), Lake of the Woods County ,48.6943855,-94.92654739999999,1.483
MN,MN: Le Sueur County (27079),128.9,165.6,146.4,262,Mortality,139121,All Races,Male and Female,All Cancer Sites Combined,2013-2017,166.2,212.6,188.3, Le Sueur County (27079), Le Sueur County ,44.461555,-93.9151438,1.464
MN,MN: Lincoln County (27081),114.0,187.2,146.4,80,Mortality,28619,All Races,Male and Female,All Cancer Sites Combined,2013-2017,221.7,347.9,279.5, Lincoln County (27081), Lincoln County ,44.4507066,-96.3226072,1.464
MN,MN: Lyon County (27083),149.9,193.0,170.4,267,Mortality,129286,All Races,Male and Female,All Cancer Sites Combined,2013-2017,182.5,232.8,206.5, Lyon County (27083), Lyon County ,44.3981292,-95.89871389999999,1.704
MN,MN: Mahnomen County (27087),156.0,253.8,200.1,73,Mortality,27481,All Races,Male and Female,All Cancer Sites Combined,2013-2017,208.2,334.0,265.6, Mahnomen County (27087), Mahnomen County ,47.3811737,-95.797516,2.001
MN,MN: Marshall County (27089),100.4,156.5,125.8,93,Mortality,46998,All Races,Male and Female,All Cancer Sites Combined,2013-2017,159.7,242.4,197.9, Marshall County (27089), Marshall County ,48.36535199999999,-96.674424,1.258
MN,MN: Martin County (27091),152.7,194.8,172.6,302,Mortality,100454,All Races,Male and Female,All Cancer Sites Combined,2013-2017,267.7,336.5,300.6, Martin County (27091), Martin County ,43.6266807,-94.479976,1.726
MN,MN: McLeod County (27085),135.2,167.4,150.6,364,Mortality,179150,All Races,Male and Female,All Cancer Sites Combined,2013-2017,182.8,225.2,203.2, McLeod County (27085), McLeod County ,44.8440016,-94.315422,1.506
MN,MN: Meeker County (27093),138.0,177.8,156.8,263,Mortality,115340,All Races,Male and Female,All Cancer Sites Combined,2013-2017,201.3,257.3,228.0, Meeker County (27093), Meeker County ,45.1353179,-94.5150543,1.568
MN,MN: Mille Lacs County (27095),162.7,204.7,182.7,315,Mortality,128155,All Races,Male and Female,All Cancer Sites Combined,2013-2017,219.4,274.5,245.8, Mille Lacs County (27095), Mille Lacs County ,45.9228403,-93.6218744,1.827
MN,MN: Morrison County (27097),135.9,168.7,151.6,356,Mortality,164435,All Races,Male and Female,All Cancer Sites Combined,2013-2017,194.6,240.2,216.5, Morrison County (27097), Morrison County ,45.9846475,-94.052545,1.516
MN,MN: Mower County (27099),143.5,174.7,158.5,452,Mortality,197326,All Races,Male and Female,All Cancer Sites Combined,2013-2017,208.4,251.2,229.1, Mower County (27099), Mower County ,43.6824988,-92.6983868,1.585
MN,MN: Murray County (27101),116.4,177.5,144.0,105,Mortality,41996,All Races,Male and Female,All Cancer Sites Combined,2013-2017,204.5,302.7,250.0, Murray County (27101), Murray County ,44.0243398,-95.81428849999999,1.44
MN,MN: Nicollet County (27103),114.4,147.6,130.2,257,Mortality,167675,All Races,Male and Female,All Cancer Sites Combined,2013-2017,135.1,173.2,153.3, Nicollet County (27103), Nicollet County ,44.3572855,-94.27436279999999,1.3019999999999998
MN,MN: Nobles County (27105),150.4,195.9,172.0,242,Mortality,109066,All Races,Male and Female,All Cancer Sites Combined,2013-2017,194.8,251.7,221.9, Nobles County (27105), Nobles County ,43.71969319999999,-95.81428849999999,1.72
MN,MN: Norman County (27107),129.5,204.4,163.2,90,Mortality,32924,All Races,Male and Female,All Cancer Sites Combined,2013-2017,219.8,336.0,273.4, Norman County (27107), Norman County ,47.3416805,-96.5313092,1.632
MN,MN: Olmsted County (27109),119.8,135.1,127.2,1120,Mortality,757900,All Races,Male and Female,All Cancer Sites Combined,2013-2017,139.2,156.7,147.8, Olmsted County (27109), Olmsted County ,43.995179,-92.38136209999999,1.272
MN,MN: Otter Tail County (27111),137.0,159.9,148.0,725,Mortality,288646,All Races,Male and Female,All Cancer Sites Combined,2013-2017,233.2,270.1,251.2, Otter Tail County (27111), Otter Tail County ,46.51894350000001,-95.8935983,1.48
MN,MN: Pennington County (27113),121.1,172.5,145.0,138,Mortality,70880,All Races,Male and Female,All Cancer Sites Combined,2013-2017,163.6,230.0,194.7, Pennington County (27113), Pennington County ,48.0391802,-96.075015,1.45
MN,MN: Pine County (27115),151.9,188.1,169.2,361,Mortality,145239,All Races,Male and Female,All Cancer Sites Combined,2013-2017,223.6,275.6,248.6, Pine County (27115), Pine County ,46.0983087,-92.80707079999999,1.692
MN,MN: Pipestone County (27117),123.6,184.1,151.2,118,Mortality,46180,All Races,Male and Female,All Cancer Sites Combined,2013-2017,211.5,306.0,255.5, Pipestone County (27117), Pipestone County ,43.9973355,-96.3226072,1.5119999999999998
MN,MN: Polk County (27119),135.7,170.4,152.3,329,Mortality,158059,All Races,Male and Female,All Cancer Sites Combined,2013-2017,186.3,231.9,208.2, Polk County (27119), Polk County ,47.6635085,-96.4170534,1.5230000000000001
MN,MN: Pope County (27121),101.8,152.3,124.8,117,Mortality,54684,All Races,Male and Female,All Cancer Sites Combined,2013-2017,176.9,256.4,214.0, Pope County (27121), Pope County ,45.5472257,-95.4363717,1.248
MN,MN: Ramsey County (27123),147.8,157.0,152.3,4460,Mortality,2684450,All Races,Male and Female,All Cancer Sites Combined,2013-2017,161.3,171.1,166.1, Ramsey County (27123), Ramsey County ,44.9963986,-93.0615978,1.5230000000000001
MN,MN: Red Lake County (27125),109.3,210.7,153.2,43,Mortality,20074,All Races,Male and Female,All Cancer Sites Combined,2013-2017,155.0,288.5,214.2, Red Lake County (27125), Red Lake County ,47.8770338,-96.13456409999999,1.5319999999999998
MN,MN: Redwood County (27127),141.1,190.0,164.0,202,Mortality,77091,All Races,Male and Female,All Cancer Sites Combined,2013-2017,227.1,300.8,262.0, Redwood County (27127), Redwood County ,44.3516109,-95.3102505,1.64
MN,MN: Renville County (27129),123.3,170.5,145.3,170,Mortality,74064,All Races,Male and Female,All Cancer Sites Combined,2013-2017,196.3,266.7,229.5, Renville County (27129), Renville County ,44.66744449999999,-94.976654,1.453
MN,MN: Rice County (27131),138.2,163.9,150.6,561,Mortality,326944,All Races,Male and Female,All Cancer Sites Combined,2013-2017,157.7,186.4,171.6, Rice County (27131), Rice County ,44.2749995,-93.33889169999999,1.506
MN,MN: Rock County (27133),139.1,203.4,168.7,124,Mortality,47077,All Races,Male and Female,All Cancer Sites Combined,2013-2017,219.1,314.0,263.4, Rock County (27133), Rock County ,43.6927003,-96.3226072,1.6869999999999998
MN,MN: Roseau County (27135),129.9,181.3,153.8,153,Mortality,77657,All Races,Male and Female,All Cancer Sites Combined,2013-2017,167.0,230.8,197.0, Roseau County (27135), Roseau County ,48.7249475,-95.9820524,1.538
MN,MN: Scott County (27139),129.1,149.2,138.9,802,Mortality,706738,All Races,Male and Female,All Cancer Sites Combined,2013-2017,105.8,121.6,113.5, Scott County (27139), Scott County ,44.6834072,-93.54079089999999,1.389
MN,MN: Sherburne County (27141),148.6,175.0,161.4,633,Mortality,460184,All Races,Male and Female,All Cancer Sites Combined,2013-2017,127.0,148.7,137.6, Sherburne County (27141), Sherburne County ,45.4644612,-93.7298983,1.614
MN,MN: Sibley County (27143),136.0,186.7,159.7,168,Mortality,74581,All Races,Male and Female,All Cancer Sites Combined,2013-2017,192.5,262.0,225.3, Sibley County (27143), Sibley County ,44.5502089,-94.15137639999999,1.597
MN,MN: St. Louis County (27137),162.5,176.8,169.6,2349,Mortality,1001086,All Races,Male and Female,All Cancer Sites Combined,2013-2017,225.3,244.3,234.6, St. Louis County (27137), St. Louis County ,47.7395106,-92.3623921,1.696
MN,MN: Stearns County (27145),137.5,154.0,145.6,1249,Mortality,777410,All Races,Male and Female,All Cancer Sites Combined,2013-2017,151.9,169.8,160.7, Stearns County (27145), Stearns County ,45.5844792,-94.5865603,1.456
MN,MN: Steele County (27147),122.7,153.5,137.4,332,Mortality,182938,All Races,Male and Female,All Cancer Sites Combined,2013-2017,162.5,202.1,181.5, Steele County (27147), Steele County ,43.9758523,-93.17796589999999,1.374
MN,MN: Stevens County (27149),111.0,173.1,139.2,92,Mortality,48913,All Races,Male and Female,All Cancer Sites Combined,2013-2017,151.6,230.7,188.1, Stevens County (27149), Stevens County ,45.52151180000001,-95.95221780000001,1.392
MN,MN: Swift County (27151),107.5,162.8,132.6,108,Mortality,47266,All Races,Male and Female,All Cancer Sites Combined,2013-2017,187.4,275.9,228.5, Swift County (27151), Swift County ,45.2315651,-95.71960419999999,1.3259999999999998
MN,MN: Todd County (27153),125.7,162.3,143.0,261,Mortality,122109,All Races,Male and Female,All Cancer Sites Combined,2013-2017,188.6,241.3,213.7, Todd County (27153), Todd County ,46.0307728,-94.8315488,1.43
MN,MN: Traverse County (27155),74.8,154.9,107.5,39,Mortality,16779,All Races,Male and Female,All Cancer Sites Combined,2013-2017,165.3,317.7,232.4, Traverse County (27155), Traverse County ,45.8030256,-96.365147,1.075
MN,MN: Wabasha County (27157),139.3,179.7,158.4,261,Mortality,107420,All Races,Male and Female,All Cancer Sites Combined,2013-2017,214.4,274.3,243.0, Wabasha County (27157), Wabasha County ,44.3020812,-92.2236667,1.584
MN,MN: Wadena County (27159),173.1,230.5,200.1,217,Mortality,68095,All Races,Male and Female,All Cancer Sites Combined,2013-2017,277.7,364.0,318.7, Wadena County (27159), Wadena County ,46.6415934,-94.936044,2.001
MN,MN: Waseca County (27161),136.6,184.3,159.1,191,Mortality,94390,All Races,Male and Female,All Cancer Sites Combined,2013-2017,174.7,233.2,202.4, Waseca County (27161), Waseca County ,43.961388,-93.66232389999999,1.591
MN,MN: Washington County (27163),142.4,156.0,149.1,1976,Mortality,1253356,All Races,Male and Female,All Cancer Sites Combined,2013-2017,150.8,164.8,157.7, Washington County (27163), Washington County ,44.8896877,-92.8577105,1.4909999999999999
MN,MN: Watonwan County (27165),121.9,177.4,147.4,127,Mortality,54938,All Races,Male and Female,All Cancer Sites Combined,2013-2017,192.7,275.0,231.2, Watonwan County (27165), Watonwan County ,43.9323091,-94.479976,1.474
MN,MN: Wilkin County (27167),146.7,231.3,185.0,86,Mortality,31953,All Races,Male and Female,All Cancer Sites Combined,2013-2017,215.3,332.4,269.1, Wilkin County (27167), Wilkin County ,46.4087398,-96.5018468,1.85
MN,MN: Winona County (27169),146.9,176.8,161.3,494,Mortality,254739,All Races,Male and Female,All Cancer Sites Combined,2013-2017,177.2,211.8,193.9, Winona County (27169), Winona County ,44.006499,-91.7538817,1.6130000000000002
MN,MN: Wright County (27171),145.4,165.8,155.3,949,Mortality,655579,All Races,Male and Female,All Cancer Sites Combined,2013-2017,135.7,154.3,144.8, Wright County (27171), Wright County ,45.1538202,-94.01909429999999,1.5530000000000002
MN,MN: Yellow Medicine County (27173),129.7,189.0,156.9,128,Mortality,49623,All Races,Male and Female,All Cancer Sites Combined,2013-2017,215.2,306.7,257.9, Yellow Medicine County (27173), Yellow Medicine County ,44.7380445,-95.8564864,1.569
MO,MO: Adair County (29001),175.2,224.8,198.8,268,Mortality,126985,All Races,Male and Female,All Cancer Sites Combined,2013-2017,186.5,237.9,211.0, Adair County (29001), Adair County ,40.1993655,-92.539603,1.9880000000000002
MO,MO: Andrew County (29003),154.3,204.5,177.9,210,Mortality,86716,All Races,Male and Female,All Cancer Sites Combined,2013-2017,210.5,277.2,242.2, Andrew County (29003), Andrew County ,39.9637436,-94.81059549999999,1.7790000000000001
MO,MO: Atchison County (29005),110.5,186.7,144.0,68,Mortality,26600,All Races,Male and Female,All Cancer Sites Combined,2013-2017,198.5,324.1,255.6, Atchison County (29005), Atchison County ,40.42389600000001,-95.4777811,1.44
MO,MO: Audrain County (29007),176.3,220.2,197.3,331,Mortality,128744,All Races,Male and Female,All Cancer Sites Combined,2013-2017,230.1,286.3,257.1, Audrain County (29007), Audrain County ,39.22195300000001,-91.9099238,1.973
MO,MO: Barry County (29009),158.5,192.0,174.6,451,Mortality,176915,All Races,Male and Female,All Cancer Sites Combined,2013-2017,231.9,279.6,254.9, Barry County (29009), Barry County ,36.6345264,-93.8248241,1.746
MO,MO: Barton County (29011),162.0,223.8,190.8,166,Mortality,59628,All Races,Male and Female,All Cancer Sites Combined,2013-2017,237.7,324.1,278.4, Barton County (29011), Barton County ,37.4748791,-94.315422,1.9080000000000001
MO,MO: Bates County (29013),172.1,225.0,197.1,234,Mortality,81983,All Races,Male and Female,All Cancer Sites Combined,2013-2017,250.0,324.4,285.4, Bates County (29013), Bates County ,38.3216754,-94.315422,1.9709999999999999
MO,MO: Benton County (29015),187.8,233.3,209.3,395,Mortality,94604,All Races,Male and Female,All Cancer Sites Combined,2013-2017,377.4,460.8,417.5, Benton County (29015), Benton County ,38.3534598,-93.33889169999999,2.093
MO,MO: Bollinger County (29017),156.0,216.2,184.1,160,Mortality,61722,All Races,Male and Female,All Cancer Sites Combined,2013-2017,220.6,302.7,259.2, Bollinger County (29017), Bollinger County ,37.2115595,-90.0746767,1.841
MO,MO: Boone County (29019),140.2,157.9,148.9,1153,Mortality,873536,All Races,Male and Female,All Cancer Sites Combined,2013-2017,124.5,139.8,132.0, Boone County (29019), Boone County ,39.0468547,-92.38136209999999,1.489
MO,MO: Buchanan County (29021),179.3,203.4,191.1,1020,Mortality,446628,All Races,Male and Female,All Cancer Sites Combined,2013-2017,214.6,242.8,228.4, Buchanan County (29021), Buchanan County ,39.6349791,-94.81059549999999,1.911
MO,MO: Butler County (29023),193.6,227.7,210.1,620,Mortality,213989,All Races,Male and Female,All Cancer Sites Combined,2013-2017,267.4,313.5,289.7, Butler County (29023), Butler County ,36.6951341,-90.37483540000001,2.101
MO,MO: Caldwell County (29025),156.9,229.2,190.2,121,Mortality,45180,All Races,Male and Female,All Cancer Sites Combined,2013-2017,222.2,320.0,267.8, Caldwell County (29025), Caldwell County ,39.6660775,-93.9878427,1.902
MO,MO: Callaway County (29027),153.0,185.6,168.7,441,Mortality,223843,All Races,Male and Female,All Cancer Sites Combined,2013-2017,179.1,216.3,197.0, Callaway County (29027), Callaway County ,38.8886044,-91.9099238,1.6869999999999998
MO,MO: Camden County (29029),140.7,166.8,153.2,618,Mortality,223957,All Races,Male and Female,All Cancer Sites Combined,2013-2017,254.6,298.6,275.9, Camden County (29029), Camden County ,38.0322944,-92.6983868,1.5319999999999998
MO,MO: Cape Girardeau County (29031),160.5,184.5,172.2,838,Mortality,390318,All Races,Male and Female,All Cancer Sites Combined,2013-2017,200.4,229.7,214.7, Cape Girardeau County (29031), Cape Girardeau County ,37.3821319,-89.62516459999999,1.722
MO,MO: Carroll County (29033),140.6,206.1,170.6,118,Mortality,44531,All Races,Male and Female,All Cancer Sites Combined,2013-2017,219.3,317.3,265.0, Carroll County (29033), Carroll County ,39.5166572,-93.5003454,1.706
MO,MO: Carter County (29035),167.2,261.4,210.1,88,Mortality,31270,All Races,Male and Female,All Cancer Sites Combined,2013-2017,225.7,346.7,281.4, Carter County (29035), Carter County ,36.9073725,-90.9438468,2.101
MO,MO: Cass County (29037),156.4,176.9,166.4,1057,Mortality,509111,All Races,Male and Female,All Cancer Sites Combined,2013-2017,195.3,220.5,207.6, Cass County (29037), Cass County ,38.6574448,-94.315422,1.6640000000000001
MO,MO: Cedar County (29039),151.2,203.4,175.6,201,Mortality,69298,All Races,Male and Female,All Cancer Sites Combined,2013-2017,251.3,333.0,290.1, Cedar County (29039), Cedar County ,37.7031209,-93.86553029999999,1.756
MO,MO: Chariton County (29041),161.2,236.5,195.7,125,Mortality,37931,All Races,Male and Female,All Cancer Sites Combined,2013-2017,274.3,392.6,329.5, Chariton County (29041), Chariton County ,39.5301517,-93.0175712,1.9569999999999999
